orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
55,40,TRANSFER,301.84,2025-06-02T00:00:00Z,False,-1
294,39,TRANSFER,874.21,2025-06-02T00:00:00Z,False,-1
83,39,TRANSFER,668.68,2025-06-02T00:00:00Z,False,-1
1351,23,TRANSFER,185.69,2025-06-02T00:00:00Z,False,-1
1436,62,TRANSFER,904.78,2025-06-02T00:00:00Z,False,-1
940,42,TRANSFER,222.3,2025-06-02T00:00:00Z,False,-1
1038,24,TRANSFER,589.34,2025-06-02T00:00:00Z,False,-1
89,1027,TRANSFER,637.92,2025-06-02T00:00:00Z,True,30
89,10,TRANSFER,303.27,2025-06-02T00:00:00Z,False,-1
964,8,TRANSFER,399.1,2025-06-02T00:00:00Z,False,-1
964,111,TRANSFER,315.72,2025-06-02T00:00:00Z,False,-1
216,67,TRANSFER,225.54,2025-06-02T00:00:00Z,False,-1
345,1067,TRANSFER,984.33,2025-06-02T00:00:00Z,False,-1
1322,242,TRANSFER,344.03,2025-06-02T00:00:00Z,False,-1
920,144,TRANSFER,194.99,2025-06-02T00:00:00Z,False,-1
507,149,TRANSFER,541.1,2025-06-02T00:00:00Z,False,-1
123,30,TRANSFER,577.29,2025-06-02T00:00:00Z,False,-1
384,58,TRANSFER,833.6,2025-06-02T00:00:00Z,False,-1
381,66,TRANSFER,139.95,2025-06-02T00:00:00Z,False,-1
401,43,TRANSFER,195.67,2025-06-02T00:00:00Z,False,-1
401,19,TRANSFER,184.48,2025-06-02T00:00:00Z,False,-1
68,20,TRANSFER,129.52,2025-06-02T00:00:00Z,False,-1
91,134,TRANSFER,732.11,2025-06-02T00:00:00Z,False,-1
116,34,TRANSFER,144.85,2025-06-02T00:00:00Z,False,-1
378,1033,TRANSFER,736.54,2025-06-02T00:00:00Z,False,-1
1387,346,TRANSFER,699.26,2025-06-02T00:00:00Z,False,-1
947,21,TRANSFER,876.32,2025-06-02T00:00:00Z,False,-1
131,13,TRANSFER,713.54,2025-06-02T00:00:00Z,False,-1
982,15,TRANSFER,809.75,2025-06-02T00:00:00Z,False,-1
755,7,TRANSFER,605.7,2025-06-02T00:00:00Z,False,-1
72,330,TRANSFER,912.04,2025-06-02T00:00:00Z,False,-1
63,25,TRANSFER,799.77,2025-06-02T00:00:00Z,False,-1
1316,132,TRANSFER,243.43,2025-06-02T00:00:00Z,False,-1
133,63,TRANSFER,863.3,2025-06-02T00:00:00Z,False,-1
285,26,TRANSFER,703.6,2025-06-02T00:00:00Z,False,-1
635,10,TRANSFER,642.96,2025-06-02T00:00:00Z,False,-1
966,481,TRANSFER,527.67,2025-06-02T00:00:00Z,False,-1
1398,674,TRANSFER,759.58,2025-06-02T00:00:00Z,False,-1
897,14,TRANSFER,849.07,2025-06-02T00:00:00Z,False,-1
279,13,TRANSFER,815.17,2025-06-02T00:00:00Z,False,-1
1129,62,TRANSFER,439.39,2025-06-02T00:00:00Z,False,-1
1191,12,TRANSFER,706.55,2025-06-02T00:00:00Z,False,-1
934,12,TRANSFER,569.96,2025-06-02T00:00:00Z,False,-1
617,41,TRANSFER,482.49,2025-06-02T00:00:00Z,False,-1
617,85,TRANSFER,918.83,2025-06-02T00:00:00Z,False,-1
280,19,TRANSFER,996.99,2025-06-02T00:00:00Z,False,-1
404,27,TRANSFER,340.12,2025-06-02T00:00:00Z,False,-1
1441,308,TRANSFER,979.77,2025-06-02T00:00:00Z,False,-1
70,7,TRANSFER,390.14,2025-06-02T00:00:00Z,False,-1
600,11,TRANSFER,300.66,2025-06-02T00:00:00Z,False,-1
604,120,TRANSFER,200.61,2025-06-02T00:00:00Z,False,-1
604,29,TRANSFER,167.9,2025-06-02T00:00:00Z,False,-1
99,17,TRANSFER,396.32,2025-06-02T00:00:00Z,False,-1
951,165,TRANSFER,549.46,2025-06-02T00:00:00Z,False,-1
284,24,TRANSFER,708.03,2025-06-02T00:00:00Z,False,-1
1374,32,TRANSFER,717.64,2025-06-02T00:00:00Z,False,-1
1339,19,TRANSFER,226.85,2025-06-02T00:00:00Z,False,-1
1399,283,TRANSFER,746.73,2025-06-02T00:00:00Z,False,-1
1307,68,TRANSFER,884.97,2025-06-02T00:00:00Z,False,-1
1432,841,TRANSFER,324.17,2025-06-02T00:00:00Z,False,-1
1414,231,TRANSFER,655.28,2025-06-02T00:00:00Z,False,-1
30,52,TRANSFER,483.78,2025-06-02T00:00:00Z,False,-1
1407,25,TRANSFER,781.25,2025-06-02T00:00:00Z,False,-1
1407,28,TRANSFER,287.69,2025-06-02T00:00:00Z,False,-1
610,38,TRANSFER,404.77,2025-06-02T00:00:00Z,False,-1
101,13,TRANSFER,836.36,2025-06-02T00:00:00Z,False,-1
787,24,TRANSFER,849.15,2025-06-02T00:00:00Z,False,-1
954,19,TRANSFER,727.53,2025-06-02T00:00:00Z,False,-1
1435,14,TRANSFER,524.52,2025-06-02T00:00:00Z,False,-1
1410,142,TRANSFER,247.16,2025-06-02T00:00:00Z,False,-1
1362,21,TRANSFER,188.2,2025-06-02T00:00:00Z,False,-1
1362,21,TRANSFER,225.95,2025-06-02T00:00:00Z,False,-1
765,20,TRANSFER,141.71,2025-06-02T00:00:00Z,False,-1
124,788,TRANSFER,245.41,2025-06-02T00:00:00Z,True,43
1408,21,TRANSFER,355.41,2025-06-02T00:00:00Z,False,-1
1408,21,TRANSFER,251.17,2025-06-02T00:00:00Z,False,-1
759,62,TRANSFER,799.13,2025-06-02T00:00:00Z,False,-1
981,29,TRANSFER,637.95,2025-06-02T00:00:00Z,False,-1
276,120,TRANSFER,108.35,2025-06-02T00:00:00Z,False,-1
627,446,TRANSFER,814.24,2025-06-02T00:00:00Z,False,-1
627,699,TRANSFER,492.01,2025-06-02T00:00:00Z,False,-1
1402,58,TRANSFER,592.86,2025-06-02T00:00:00Z,False,-1
919,763,TRANSFER,367.85,2025-06-02T00:00:00Z,False,-1
228,8,TRANSFER,934.0,2025-06-02T00:00:00Z,False,-1
1370,36,TRANSFER,715.45,2025-06-02T00:00:00Z,False,-1
972,29,TRANSFER,175.13,2025-06-02T00:00:00Z,False,-1
1166,34,TRANSFER,997.12,2025-06-02T00:00:00Z,False,-1
876,25,TRANSFER,139.96,2025-06-02T00:00:00Z,False,-1
1438,446,TRANSFER,133.31,2025-06-02T00:00:00Z,False,-1
662,14,TRANSFER,701.2,2025-06-02T00:00:00Z,False,-1
1319,1416,TRANSFER,249.84,2025-06-02T00:00:00Z,False,-1
1337,54,TRANSFER,139.28,2025-06-02T00:00:00Z,False,-1
894,12,TRANSFER,445.7,2025-06-02T00:00:00Z,False,-1
1425,14,TRANSFER,605.27,2025-06-02T00:00:00Z,False,-1
933,24,TRANSFER,800.35,2025-06-02T00:00:00Z,False,-1
903,1100,TRANSFER,914.35,2025-06-02T00:00:00Z,False,-1
896,101,TRANSFER,245.33,2025-06-02T00:00:00Z,False,-1
621,33,TRANSFER,101.12,2025-06-02T00:00:00Z,False,-1
1340,80,TRANSFER,621.5,2025-06-02T00:00:00Z,False,-1
1043,40,TRANSFER,358.95,2025-06-02T00:00:00Z,False,-1
388,51,TRANSFER,194.86,2025-06-02T00:00:00Z,False,-1
620,10,TRANSFER,145.92,2025-06-02T00:00:00Z,False,-1
348,39,TRANSFER,152.99,2025-06-02T00:00:00Z,False,-1
339,14,TRANSFER,672.23,2025-06-02T00:00:00Z,False,-1
1419,29,TRANSFER,191.96,2025-06-02T00:00:00Z,False,-1
1176,78,TRANSFER,769.32,2025-06-02T00:00:00Z,True,13
78,160,TRANSFER,333.65,2025-06-02T00:00:00Z,False,-1
929,34,TRANSFER,459.03,2025-06-02T00:00:00Z,False,-1
956,39,TRANSFER,434.56,2025-06-02T00:00:00Z,False,-1
1418,35,TRANSFER,425.22,2025-06-02T00:00:00Z,False,-1
32,93,TRANSFER,764.63,2025-06-02T00:00:00Z,False,-1
106,97,TRANSFER,482.84,2025-06-02T00:00:00Z,False,-1
82,32,TRANSFER,381.96,2025-06-02T00:00:00Z,False,-1
325,23,TRANSFER,649.49,2025-06-02T00:00:00Z,False,-1
917,17,TRANSFER,551.43,2025-06-02T00:00:00Z,False,-1
1172,21,TRANSFER,862.31,2025-06-02T00:00:00Z,False,-1
23,138,TRANSFER,203.36,2025-06-02T00:00:00Z,False,-1
1413,54,TRANSFER,482.06,2025-06-02T00:00:00Z,False,-1
869,32,TRANSFER,281.47,2025-06-02T00:00:00Z,False,-1
869,62,TRANSFER,745.22,2025-06-02T00:00:00Z,False,-1
656,132,TRANSFER,754.05,2025-06-02T00:00:00Z,False,-1
939,41,TRANSFER,470.15,2025-06-02T00:00:00Z,False,-1
518,26,TRANSFER,917.88,2025-06-02T00:00:00Z,False,-1
1400,60,TRANSFER,313.12,2025-06-02T00:00:00Z,False,-1
1423,914,TRANSFER,855.99,2025-06-02T00:00:00Z,False,-1
931,38,TRANSFER,483.63,2025-06-02T00:00:00Z,False,-1
8,22,TRANSFER,501.89,2025-06-02T00:00:00Z,False,-1
1434,62,TRANSFER,111.11,2025-06-02T00:00:00Z,False,-1
814,28,TRANSFER,719.09,2025-06-02T00:00:00Z,False,-1
98,495,TRANSFER,374.83,2025-06-02T00:00:00Z,True,47
98,41,TRANSFER,347.95,2025-06-02T00:00:00Z,False,-1
977,26,TRANSFER,353.16,2025-06-02T00:00:00Z,False,-1
776,59,TRANSFER,929.73,2025-06-02T00:00:00Z,False,-1
212,544,TRANSFER,915.84,2025-06-03T00:00:00Z,False,-1
1376,108,TRANSFER,691.46,2025-06-03T00:00:00Z,False,-1
1376,1344,TRANSFER,842.49,2025-06-03T00:00:00Z,False,-1
112,373,TRANSFER,249.04,2025-06-03T00:00:00Z,False,-1
948,67,TRANSFER,897.77,2025-06-03T00:00:00Z,False,-1
1367,28,TRANSFER,733.43,2025-06-03T00:00:00Z,False,-1
912,64,TRANSFER,214.84,2025-06-03T00:00:00Z,False,-1
1382,52,TRANSFER,871.1,2025-06-03T00:00:00Z,False,-1
1353,199,TRANSFER,531.27,2025-06-03T00:00:00Z,False,-1
513,729,TRANSFER,720.67,2025-06-03T00:00:00Z,False,-1
1442,10,TRANSFER,869.04,2025-06-03T00:00:00Z,False,-1
1442,17,TRANSFER,431.2,2025-06-03T00:00:00Z,False,-1
1442,10,TRANSFER,672.15,2025-06-03T00:00:00Z,False,-1
914,1423,TRANSFER,893.25,2025-06-03T00:00:00Z,False,-1
1138,31,TRANSFER,437.46,2025-06-03T00:00:00Z,False,-1
1333,126,TRANSFER,916.84,2025-06-03T00:00:00Z,False,-1
933,33,TRANSFER,477.9,2025-06-03T00:00:00Z,False,-1
1355,628,TRANSFER,708.7,2025-06-03T00:00:00Z,False,-1
600,11,TRANSFER,953.06,2025-06-03T00:00:00Z,False,-1
600,11,TRANSFER,468.26,2025-06-03T00:00:00Z,False,-1
14,974,TRANSFER,390.97,2025-06-03T00:00:00Z,False,-1
963,94,TRANSFER,288.67,2025-06-03T00:00:00Z,False,-1
879,31,TRANSFER,721.86,2025-06-03T00:00:00Z,False,-1
502,730,TRANSFER,350.81,2025-06-03T00:00:00Z,False,-1
907,129,TRANSFER,707.42,2025-06-03T00:00:00Z,False,-1
399,22,TRANSFER,483.79,2025-06-03T00:00:00Z,False,-1
1296,37,TRANSFER,587.94,2025-06-03T00:00:00Z,False,-1
1321,32,TRANSFER,496.54,2025-06-03T00:00:00Z,False,-1
1321,346,TRANSFER,150.87,2025-06-03T00:00:00Z,False,-1
608,120,TRANSFER,135.36,2025-06-03T00:00:00Z,False,-1
1401,133,TRANSFER,338.42,2025-06-03T00:00:00Z,False,-1
1379,81,TRANSFER,341.85,2025-06-03T00:00:00Z,False,-1
870,24,TRANSFER,409.27,2025-06-03T00:00:00Z,False,-1
20,187,TRANSFER,261.26,2025-06-03T00:00:00Z,False,-1
510,739,TRANSFER,782.08,2025-06-03T00:00:00Z,False,-1
762,12,TRANSFER,951.5,2025-06-03T00:00:00Z,False,-1
1425,1300,TRANSFER,926.84,2025-06-03T00:00:00Z,True,74
1286,17,TRANSFER,708.46,2025-06-03T00:00:00Z,False,-1
1404,76,TRANSFER,684.86,2025-06-03T00:00:00Z,False,-1
819,40,TRANSFER,641.94,2025-06-03T00:00:00Z,False,-1
630,14,TRANSFER,786.39,2025-06-03T00:00:00Z,False,-1
514,130,TRANSFER,152.28,2025-06-03T00:00:00Z,False,-1
1363,24,TRANSFER,850.87,2025-06-03T00:00:00Z,False,-1
1327,1154,TRANSFER,190.25,2025-06-03T00:00:00Z,False,-1
1327,53,TRANSFER,959.79,2025-06-03T00:00:00Z,False,-1
873,739,TRANSFER,924.31,2025-06-03T00:00:00Z,False,-1
873,18,TRANSFER,177.07,2025-06-03T00:00:00Z,False,-1
873,739,TRANSFER,674.67,2025-06-03T00:00:00Z,False,-1
105,29,TRANSFER,724.44,2025-06-03T00:00:00Z,False,-1
1358,39,TRANSFER,248.62,2025-06-03T00:00:00Z,False,-1
1348,257,TRANSFER,431.32,2025-06-03T00:00:00Z,False,-1
117,31,TRANSFER,182.27,2025-06-03T00:00:00Z,False,-1
1432,151,TRANSFER,119.09,2025-06-03T00:00:00Z,False,-1
1312,327,TRANSFER,421.63,2025-06-03T00:00:00Z,False,-1
1439,79,TRANSFER,259.26,2025-06-03T00:00:00Z,False,-1
917,25,TRANSFER,822.37,2025-06-03T00:00:00Z,False,-1
634,90,TRANSFER,841.73,2025-06-03T00:00:00Z,False,-1
114,240,TRANSFER,599.84,2025-06-03T00:00:00Z,True,44
1168,94,TRANSFER,771.1,2025-06-03T00:00:00Z,False,-1
885,200,TRANSFER,175.68,2025-06-03T00:00:00Z,False,-1
901,39,TRANSFER,971.97,2025-06-03T00:00:00Z,False,-1
980,315,TRANSFER,140.34,2025-06-03T00:00:00Z,False,-1
941,754,TRANSFER,547.58,2025-06-03T00:00:00Z,False,-1
979,10,TRANSFER,991.64,2025-06-03T00:00:00Z,False,-1
632,116,TRANSFER,269.55,2025-06-03T00:00:00Z,False,-1
632,7,TRANSFER,569.56,2025-06-03T00:00:00Z,False,-1
11,23,TRANSFER,252.9,2025-06-03T00:00:00Z,False,-1
1349,41,TRANSFER,185.64,2025-06-03T00:00:00Z,False,-1
1351,360,TRANSFER,274.93,2025-06-03T00:00:00Z,False,-1
895,28,TRANSFER,472.18,2025-06-03T00:00:00Z,False,-1
524,13,TRANSFER,674.47,2025-06-03T00:00:00Z,False,-1
1385,1410,TRANSFER,614.65,2025-06-03T00:00:00Z,False,-1
28,59,TRANSFER,128.02,2025-06-03T00:00:00Z,False,-1
969,400,TRANSFER,776.3,2025-06-03T00:00:00Z,False,-1
1322,665,TRANSFER,225.93,2025-06-03T00:00:00Z,False,-1
900,113,TRANSFER,344.06,2025-06-03T00:00:00Z,False,-1
34,162,TRANSFER,951.09,2025-06-03T00:00:00Z,False,-1
1411,397,TRANSFER,433.94,2025-06-03T00:00:00Z,False,-1
1383,90,TRANSFER,535.57,2025-06-03T00:00:00Z,False,-1
637,134,TRANSFER,309.7,2025-06-03T00:00:00Z,False,-1
813,318,TRANSFER,759.54,2025-06-03T00:00:00Z,False,-1
623,23,TRANSFER,128.25,2025-06-03T00:00:00Z,False,-1
623,15,TRANSFER,476.19,2025-06-03T00:00:00Z,False,-1
1393,35,TRANSFER,647.37,2025-06-03T00:00:00Z,False,-1
599,4,TRANSFER,192.36,2025-06-03T00:00:00Z,False,-1
349,58,TRANSFER,795.76,2025-06-03T00:00:00Z,False,-1
893,62,TRANSFER,840.78,2025-06-03T00:00:00Z,False,-1
36,157,TRANSFER,387.93,2025-06-03T00:00:00Z,False,-1
800,1229,TRANSFER,526.83,2025-06-03T00:00:00Z,False,-1
800,1229,TRANSFER,701.9,2025-06-03T00:00:00Z,False,-1
133,63,TRANSFER,526.37,2025-06-03T00:00:00Z,False,-1
295,8,TRANSFER,996.79,2025-06-03T00:00:00Z,False,-1
77,107,TRANSFER,604.27,2025-06-03T00:00:00Z,False,-1
1112,116,TRANSFER,681.77,2025-06-03T00:00:00Z,False,-1
943,72,TRANSFER,186.7,2025-06-03T00:00:00Z,False,-1
1332,21,TRANSFER,592.18,2025-06-03T00:00:00Z,False,-1
913,272,TRANSFER,473.14,2025-06-03T00:00:00Z,False,-1
1042,15,TRANSFER,215.36,2025-06-03T00:00:00Z,False,-1
1100,903,TRANSFER,224.83,2025-06-03T00:00:00Z,False,-1
1380,18,TRANSFER,168.03,2025-06-03T00:00:00Z,False,-1
124,25,TRANSFER,806.79,2025-06-03T00:00:00Z,False,-1
1371,55,TRANSFER,729.84,2025-06-03T00:00:00Z,False,-1
1142,133,TRANSFER,221.37,2025-06-03T00:00:00Z,False,-1
289,91,TRANSFER,533.39,2025-06-03T00:00:00Z,False,-1
332,56,TRANSFER,341.27,2025-06-03T00:00:00Z,False,-1
904,13,TRANSFER,468.96,2025-06-03T00:00:00Z,False,-1
1436,72,TRANSFER,710.67,2025-06-03T00:00:00Z,False,-1
395,1320,TRANSFER,903.4,2025-06-03T00:00:00Z,False,-1
1199,961,TRANSFER,577.75,2025-06-03T00:00:00Z,False,-1
21,44,TRANSFER,123.24,2025-06-03T00:00:00Z,False,-1
1395,44,TRANSFER,711.54,2025-06-03T00:00:00Z,False,-1
1423,774,TRANSFER,194.46,2025-06-03T00:00:00Z,False,-1
217,70,TRANSFER,775.68,2025-06-03T00:00:00Z,False,-1
908,22,TRANSFER,282.2,2025-06-03T00:00:00Z,False,-1
61,11,TRANSFER,552.91,2025-06-03T00:00:00Z,False,-1
935,345,TRANSFER,671.28,2025-06-03T00:00:00Z,False,-1
935,345,TRANSFER,510.35,2025-06-03T00:00:00Z,False,-1
1120,95,TRANSFER,447.67,2025-06-03T00:00:00Z,False,-1
911,910,TRANSFER,346.88,2025-06-03T00:00:00Z,False,-1
924,19,TRANSFER,695.19,2025-06-03T00:00:00Z,False,-1
754,50,TRANSFER,391.63,2025-06-03T00:00:00Z,False,-1
652,40,TRANSFER,366.26,2025-06-03T00:00:00Z,False,-1
1276,698,TRANSFER,549.82,2025-06-03T00:00:00Z,False,-1
598,367,TRANSFER,550.25,2025-06-03T00:00:00Z,False,-1
398,251,TRANSFER,823.94,2025-06-03T00:00:00Z,False,-1
398,12,TRANSFER,304.33,2025-06-03T00:00:00Z,False,-1
1025,19,TRANSFER,853.77,2025-06-03T00:00:00Z,False,-1
1341,650,TRANSFER,708.42,2025-06-03T00:00:00Z,False,-1
1319,304,TRANSFER,172.34,2025-06-03T00:00:00Z,False,-1
96,305,TRANSFER,883.92,2025-06-03T00:00:00Z,False,-1
102,431,TRANSFER,738.2,2025-06-03T00:00:00Z,True,29
221,18,TRANSFER,224.76,2025-06-03T00:00:00Z,False,-1
527,72,TRANSFER,798.32,2025-06-03T00:00:00Z,False,-1
998,480,TRANSFER,614.77,2025-06-03T00:00:00Z,False,-1
328,56,TRANSFER,653.46,2025-06-03T00:00:00Z,False,-1
1263,63,TRANSFER,510.21,2025-06-03T00:00:00Z,False,-1
1325,256,TRANSFER,386.57,2025-06-03T00:00:00Z,False,-1
1407,25,TRANSFER,209.75,2025-06-03T00:00:00Z,False,-1
1346,134,TRANSFER,484.71,2025-06-03T00:00:00Z,False,-1
1361,19,TRANSFER,134.11,2025-06-03T00:00:00Z,False,-1
891,433,TRANSFER,890.51,2025-06-03T00:00:00Z,False,-1
1178,34,TRANSFER,508.33,2025-06-03T00:00:00Z,False,-1
1287,660,TRANSFER,295.47,2025-06-03T00:00:00Z,False,-1
616,328,TRANSFER,976.32,2025-06-03T00:00:00Z,False,-1
805,130,TRANSFER,298.47,2025-06-03T00:00:00Z,False,-1
1390,47,TRANSFER,608.12,2025-06-03T00:00:00Z,False,-1
1390,48,TRANSFER,249.07,2025-06-03T00:00:00Z,False,-1
884,86,TRANSFER,541.1,2025-06-03T00:00:00Z,False,-1
884,23,TRANSFER,213.7,2025-06-03T00:00:00Z,False,-1
629,90,TRANSFER,399.78,2025-06-03T00:00:00Z,False,-1
1016,37,TRANSFER,274.62,2025-06-03T00:00:00Z,False,-1
1306,478,TRANSFER,947.65,2025-06-03T00:00:00Z,False,-1
1304,27,TRANSFER,236.24,2025-06-03T00:00:00Z,False,-1
82,32,TRANSFER,888.76,2025-06-03T00:00:00Z,False,-1
1329,23,TRANSFER,278.5,2025-06-03T00:00:00Z,False,-1
24,49,TRANSFER,887.31,2025-06-03T00:00:00Z,False,-1
1188,36,TRANSFER,834.24,2025-06-03T00:00:00Z,False,-1
65,170,TRANSFER,847.16,2025-06-03T00:00:00Z,False,-1
597,40,TRANSFER,652.0,2025-06-03T00:00:00Z,False,-1
597,40,TRANSFER,740.95,2025-06-03T00:00:00Z,False,-1
119,3,TRANSFER,602.99,2025-06-03T00:00:00Z,True,38
862,23,TRANSFER,859.2,2025-06-03T00:00:00Z,False,-1
1345,11,TRANSFER,188.65,2025-06-03T00:00:00Z,False,-1
1008,34,TRANSFER,423.01,2025-06-03T00:00:00Z,False,-1
392,114,TRANSFER,914.73,2025-06-03T00:00:00Z,False,-1
1366,451,TRANSFER,293.72,2025-06-03T00:00:00Z,False,-1
613,358,TRANSFER,223.18,2025-06-03T00:00:00Z,False,-1
100,28,TRANSFER,557.48,2025-06-03T00:00:00Z,False,-1
1438,27,TRANSFER,663.7,2025-06-03T00:00:00Z,False,-1
1438,27,TRANSFER,526.57,2025-06-03T00:00:00Z,False,-1
1431,528,TRANSFER,863.82,2025-06-03T00:00:00Z,False,-1
1440,92,TRANSFER,862.81,2025-06-03T00:00:00Z,False,-1
603,50,TRANSFER,479.81,2025-06-03T00:00:00Z,False,-1
959,32,TRANSFER,770.0,2025-06-03T00:00:00Z,False,-1
79,26,TRANSFER,365.19,2025-06-03T00:00:00Z,False,-1
1427,116,TRANSFER,460.92,2025-06-03T00:00:00Z,False,-1
1356,114,TRANSFER,164.18,2025-06-03T00:00:00Z,False,-1
758,49,TRANSFER,694.41,2025-06-03T00:00:00Z,False,-1
1283,135,TRANSFER,786.33,2025-06-03T00:00:00Z,False,-1
1422,58,TRANSFER,172.7,2025-06-03T00:00:00Z,False,-1
17,16,TRANSFER,639.18,2025-06-03T00:00:00Z,False,-1
1330,26,TRANSFER,307.17,2025-06-03T00:00:00Z,False,-1
887,11,TRANSFER,623.06,2025-06-03T00:00:00Z,False,-1
94,31,TRANSFER,216.82,2025-06-03T00:00:00Z,False,-1
390,27,TRANSFER,237.27,2025-06-03T00:00:00Z,False,-1
390,40,TRANSFER,337.7,2025-06-03T00:00:00Z,False,-1
390,52,TRANSFER,557.85,2025-06-03T00:00:00Z,False,-1
882,77,TRANSFER,827.43,2025-06-03T00:00:00Z,False,-1
614,40,TRANSFER,443.86,2025-06-03T00:00:00Z,False,-1
1402,41,TRANSFER,283.15,2025-06-03T00:00:00Z,False,-1
15,75,TRANSFER,632.51,2025-06-03T00:00:00Z,False,-1
622,28,TRANSFER,310.68,2025-06-03T00:00:00Z,False,-1
612,92,TRANSFER,961.81,2025-06-03T00:00:00Z,False,-1
1342,50,TRANSFER,668.37,2025-06-03T00:00:00Z,False,-1
1342,21,TRANSFER,202.37,2025-06-03T00:00:00Z,False,-1
1368,35,TRANSFER,730.19,2025-06-03T00:00:00Z,False,-1
601,26,TRANSFER,219.31,2025-06-03T00:00:00Z,False,-1
13,866,TRANSFER,974.6,2025-06-03T00:00:00Z,False,-1
13,866,TRANSFER,426.17,2025-06-03T00:00:00Z,False,-1
611,182,TRANSFER,198.67,2025-06-03T00:00:00Z,False,-1
646,27,TRANSFER,907.25,2025-06-03T00:00:00Z,False,-1
1173,20,TRANSFER,373.15,2025-06-03T00:00:00Z,False,-1
909,157,TRANSFER,616.85,2025-06-03T00:00:00Z,False,-1
1340,76,TRANSFER,508.62,2025-06-03T00:00:00Z,False,-1
39,43,TRANSFER,285.27,2025-06-03T00:00:00Z,False,-1
66,145,TRANSFER,467.83,2025-06-03T00:00:00Z,False,-1
1394,207,TRANSFER,520.14,2025-06-03T00:00:00Z,False,-1
626,8,TRANSFER,110.05,2025-06-03T00:00:00Z,False,-1
1362,21,TRANSFER,187.29,2025-06-03T00:00:00Z,False,-1
1204,81,TRANSFER,585.2,2025-06-03T00:00:00Z,False,-1
920,144,TRANSFER,867.05,2025-06-03T00:00:00Z,False,-1
920,84,TRANSFER,763.82,2025-06-03T00:00:00Z,False,-1
657,47,TRANSFER,745.67,2025-06-03T00:00:00Z,False,-1
227,14,TRANSFER,748.19,2025-06-03T00:00:00Z,False,-1
131,13,TRANSFER,744.71,2025-06-03T00:00:00Z,False,-1
1309,75,TRANSFER,307.28,2025-06-03T00:00:00Z,False,-1
1303,29,TRANSFER,905.67,2025-06-03T00:00:00Z,False,-1
889,35,TRANSFER,889.56,2025-06-03T00:00:00Z,False,-1
1308,63,TRANSFER,881.64,2025-06-03T00:00:00Z,False,-1
1116,52,TRANSFER,403.03,2025-06-03T00:00:00Z,False,-1
1397,96,TRANSFER,198.24,2025-06-03T00:00:00Z,False,-1
888,14,TRANSFER,189.21,2025-06-03T00:00:00Z,False,-1
642,14,TRANSFER,933.72,2025-06-03T00:00:00Z,False,-1
381,350,TRANSFER,584.02,2025-06-03T00:00:00Z,False,-1
750,42,TRANSFER,148.69,2025-06-03T00:00:00Z,False,-1
1375,566,TRANSFER,822.46,2025-06-03T00:00:00Z,False,-1
880,49,TRANSFER,759.76,2025-06-03T00:00:00Z,False,-1
47,5,TRANSFER,799.56,2025-06-03T00:00:00Z,False,-1
400,59,TRANSFER,447.32,2025-06-03T00:00:00Z,False,-1
400,46,TRANSFER,708.69,2025-06-03T00:00:00Z,False,-1
60,236,TRANSFER,381.3,2025-06-03T00:00:00Z,False,-1
618,540,TRANSFER,865.85,2025-06-03T00:00:00Z,False,-1
80,4,TRANSFER,337.55,2025-06-03T00:00:00Z,False,-1
51,358,TRANSFER,753.46,2025-06-03T00:00:00Z,False,-1
923,10,TRANSFER,784.24,2025-06-03T00:00:00Z,False,-1
665,60,TRANSFER,983.03,2025-06-03T00:00:00Z,False,-1
1180,92,TRANSFER,617.25,2025-06-03T00:00:00Z,False,-1
1354,16,TRANSFER,264.16,2025-06-03T00:00:00Z,False,-1
1354,16,TRANSFER,270.55,2025-06-03T00:00:00Z,False,-1
135,290,TRANSFER,228.51,2025-06-03T00:00:00Z,False,-1
110,22,TRANSFER,520.75,2025-06-03T00:00:00Z,False,-1
5,47,TRANSFER,831.78,2025-06-03T00:00:00Z,False,-1
1344,1376,TRANSFER,811.81,2025-06-03T00:00:00Z,False,-1
801,95,TRANSFER,690.49,2025-06-03T00:00:00Z,False,-1
958,110,TRANSFER,755.9,2025-06-03T00:00:00Z,False,-1
978,21,TRANSFER,533.11,2025-06-03T00:00:00Z,False,-1
1439,196,TRANSFER,702.33,2025-06-04T00:00:00Z,False,-1
1441,308,TRANSFER,307.09,2025-06-04T00:00:00Z,False,-1
1158,71,TRANSFER,620.18,2025-06-04T00:00:00Z,False,-1
741,59,TRANSFER,947.52,2025-06-04T00:00:00Z,False,-1
1294,18,TRANSFER,361.9,2025-06-04T00:00:00Z,False,-1
912,1194,TRANSFER,965.4,2025-06-04T00:00:00Z,False,-1
1177,12,TRANSFER,681.78,2025-06-04T00:00:00Z,False,-1
1387,456,TRANSFER,525.56,2025-06-04T00:00:00Z,False,-1
1196,1037,TRANSFER,531.53,2025-06-04T00:00:00Z,False,-1
1268,98,TRANSFER,463.72,2025-06-04T00:00:00Z,False,-1
971,29,TRANSFER,815.4,2025-06-04T00:00:00Z,False,-1
1143,12,TRANSFER,915.42,2025-06-04T00:00:00Z,False,-1
879,31,TRANSFER,970.05,2025-06-04T00:00:00Z,False,-1
380,50,TRANSFER,289.9,2025-06-04T00:00:00Z,False,-1
1277,13,TRANSFER,484.7,2025-06-04T00:00:00Z,False,-1
